state,employer_name,normalized_name,canonical_name,canonical_basis,industry,naics,naics_basis,naics_level,cik,ticker,cik_match,sic,sic_description,ein,ntee,lei,wikidata_qid,wikidata_match,parent_company,parent_cik,identity_source,employer_key,place_name,place_fips,county_name,county_fips,latitude,longitude,geo_basis,location,site_address,notice_date,notice_date_precision,notice_date_basis,effective_date,effective_date_precision,effective_date_basis,effective_date_end,effective_date_end_precision,effective_date_end_basis,source_identity,source_details,employees_affected,layoff_type,is_temporary,is_amendment,is_amended,current_version,source_url,source_notice_id,dedupe_key,first_seen,last_seen
VT,Kennametal,kennametal,Kennametal,wikidata,,333512,sec-sic,enterprise,55242,KMT,exact,3541,"Machine Tools, Metal Cutting Types",,,,Q6389509,cik,,,automatic,qid:Q6389509,,,,,,,,00 - Vermont Workforce Investment Area,,2014-03-31,,,,,,,,,,,,unknown,,0,0,1,https://www.vermontjoblink.com/search/warn_lookups,3755593980700507cb9244ad14ea347faa28a428d9c81d687859ab32,86c16da6811143bea7d3776831027779211be58b,2026-09-24,
VT,Entergy,entergy,Entergy,wikidata,,2211,sec-sic,enterprise,65984,ETR,exact:listed,4911,Electric Services,,,,Q1344587,cik,,,automatic,qid:Q1344587,,,,,,,,00 - Vermont Workforce Investment Area,,2014-11-18,,,,,,,,,,,,unknown,,0,0,1,https://www.vermontjoblink.com/search/warn_lookups,efafa94f35973dcbc66b352a1e1add73b4278a24d20fe995e804d837,8076530f523637979e4d6c4def2934dd29cfdde4,2026-09-24,
VT,J. C. Penney,j c penney,J. C. Penney,filed,,,,,,,,,,,,,,,,,,n:j c penney,,,,,,,,00 - Vermont Workforce Investment Area,,2015-01-07,,,,,,,,,,,30,unknown,,0,0,1,https://www.vermontjoblink.com/search/warn_lookups,16073dd12fc99cee14ef352e9a855fc4f1069388d61c27a243f2d2e4,0cc0cd0e3173f649eaace845bb1f8a71863a4c30,2026-09-24,
VT,JC Penney,jc penney,JC Penney,filed,,,,,,,,,,,,,,,,,,n:jc penney,,,,,,,,00 - Vermont Workforce Investment Area,,2015-01-07,,,,,,,,,,,,unknown,,0,0,1,https://www.vermontjoblink.com/search/warn_lookups,fa2aca61096f72f1b0a5c298890bf2c88a78a962e5c510bf95fc5a9a,621019420e06495a7f40a36d2eed298f40c020ac,2026-09-24,
VT,"Plasan North America, Inc.",plasan north america,"Plasan North America, Inc.",filed,,,,,,,,,,,,,,,,,,n:plasan north america,,,,,,,,00 - Vermont Workforce Investment Area,,2015-05-04,,,,,,,,,,,57,unknown,,0,0,1,https://www.vermontjoblink.com/search/warn_lookups,9b732a28f9f37891ab23f2bdd98fab25b50906788bddb194be53fdd2,85627876b13f6f019907e319d064041a912e576f,2026-09-24,
VT,Fairpoint Communications,fairpoint communications,FairPoint Communications,wikidata,,5133,sec-sic,enterprise,1062613,,exact,4813,Telephone Communications (No Radiotelephone),,,,Q5429751,cik,,,automatic,qid:Q5429751,,,,,,,,00 - Vermont Workforce Investment Area,,2015-05-27,,,,,,,,,,,,unknown,,0,0,1,https://www.vermontjoblink.com/search/warn_lookups,506b257071f9b635e2f4c017088adbd245259f3bdfffecc640303cff,b318bf8c652d002ce165fb25bb62abcd468bdea8,2026-09-24,
VT,Keurig Green Mountain,keurig green mountain,Keurig Green Mountain,filed,,424490,employer,,909954,,exact,2090,Miscellaneous Food Preparations & Kindred Products,,,,,,,,automatic,cik:909954,,,,,,,,00 - Vermont Workforce Investment Area,,2015-08-06,,,,,,,,,,,,unknown,,0,0,1,https://www.vermontjoblink.com/search/warn_lookups,29fbc00a5c7ad522b6630350f4d9b49a9ee163c789b68c8c0032dc12,f3399929d8d5912db9adbde7477f4769643a8f03,2026-09-24,
VT,Vermont Castings Group,vermont castings group,Vermont Castings Group,filed,,,,,,,,,,,,,,,,,,n:vermont castings group,,,,,,,,00 - Vermont Workforce Investment Area,,2015-08-25,,,,,,,,,,,,unknown,,0,0,1,https://www.vermontjoblink.com/search/warn_lookups,4d7ba5fc6f6a97f3d911f18d1c5589dc31f466a34bfd1440c2d276ca,857cce0d864a3f36ea623c81eb074c6ff5aec7fc,2026-09-24,
VT,Gildan Garments,gildan garments,Gildan Garments,filed,,,,,,,,,,,,,,,,,,n:gildan garments,Northfield CDP,5050200,Washington County,50023,44.146522,-72.657101,place,Northfield,,2015-08-26,,,,,,,,,,,,unknown,,0,0,1,https://www.vermontjoblink.com/search/warn_lookups,83bb9426287fbbbbc733ea15ba51aeadd74b08c6503cb1f26691c770,e0248b09f1fbf6d438b5c8985372615dbcc4f9db,2026-09-24,
VT,G. Housen and Company Inc.,g housen,G. Housen and Company Inc.,filed,,,,,,,,,,,,,,,,,,n:g housen,,,,,,,,00 - Vermont Workforce Investment Area,,2015-09-14,,,,,,,,,,,,unknown,,0,0,1,https://www.vermontjoblink.com/search/warn_lookups,bdca8edfd766aa8726df84fac54a654b5b1fa73cae9004a4d51feebb,147a74294ca2630b38d8832e3fa34af1a0b110ad,2026-09-24,
VT,Gap Inc.,gap,Gap Inc.,wikidata,,44814,sec-sic,enterprise,39911,GAP,exact,5651,Retail-Family Clothing Stores,,,,Q420822,cik,,,automatic,qid:Q420822,,,,,,,,00 - Vermont Workforce Investment Area,,2015-12-08,,,,,,,,,,,23,unknown,,0,0,1,https://www.vermontjoblink.com/search/warn_lookups,992d037859133d8df641d4e956738cd913635d11a51ce7bc5aef5395,42726c53cc27ee7728434f3f730daccf0c7986d7,2026-09-24,
VT,Jeld-Wen Windows & Doors,jeld wen windows doors,Jeld-Wen Windows & Doors,filed,,,,,,,,,,,,,,,,,,n:jeld wen windows doors,North Springfield CDP,5051925,Windsor County,50027,43.329902,-72.533788,place,North Springfield,,2022-06-20,,,,,,,,,,,80,unknown,,0,0,1,https://www.vermontjoblink.com/search/warn_lookups,f19ece42ce04ad5d28bb39fca1381e0917a3afa200996cc5c513c548,f813df52ded1bd85e8a2205df08779a677fed27c,2026-09-24,
VT,Global Foundries,global foundries,Global Foundries,filed,,,,,1850984,,fuzzy:0.97,,,,,,,,,,automatic,cik:1850984,Essex Junction village,5024400,Chittenden County,50007,44.490288,-73.114121,place,Essex Junction,,2022-12-16,,,,,,,,,,,148,unknown,,0,0,1,https://www.vermontjoblink.com/search/warn_lookups,a01e7a786377ba90a713dde7453cc029423f7301be267ee8a0bec40c,979a391c672d0213579272821b77f6318bfe3ee6,2026-09-24,
VT,Calmont Beverage,calmont beverage,Calmont Beverage,filed,,,,,,,,,,,,,,,,,,n:calmont beverage,Barre city,5003175,Washington County,50023,44.199088,-72.507979,place,Barre,,2026-01-22,,,,,,,,,,,67,unknown,,0,0,1,https://www.vermontjoblink.com/search/warn_lookups,d199408ee51f07036bb695c33d20da36a5422364f9e660c396f299a7,ba94f6bac8f477288435ddb5f86a0a925ceda62f,2026-09-24,
VT,Maple Ridge Memory Care and Lodge,maple ridge memory care and lodge,Maple Ridge Memory Care and Lodge,filed,,,,,,,,,,,,,,,,,,n:maple ridge memory care and lodge,Essex Junction village,5024400,Chittenden County,50007,44.490288,-73.114121,place,Essex Junction,,2026-01-30,,,,,,,,,,,126,unknown,,0,0,1,https://www.vermontjoblink.com/search/warn_lookups,51635c2f59e736cc1031c1bf1f720f5f86ff24f9ddcf992feccae1b5,094f250b694b89d0531eb573b31f0e705477da4b,2026-09-24,
VT,Perrigo Company,perrigo,Perrigo Company Plc,wikidata,,325412,sec-sic,enterprise,1585364,PRGO,exact:listed,2834,Pharmaceutical Preparations,,,,Q2916497,cik,,,automatic,qid:Q2916497,,,Franklin County,50011,44.858964,-72.909402,subdivision,Georgia,,2026-04-28,,,,,,,,,,,162,unknown,,0,0,1,https://www.vermontjoblink.com/search/warn_lookups,689ecd829ed3e87c88c90c9f95d06e5a158ec54a907a399a47c84a5a,bc8c43b4587069248270b51c842d624c7242b604,2026-09-24,
VT,Franklin Foods,franklin foods,Franklin Foods,filed,,,,,,,,,,,,,,,,,,n:franklin foods,Enosburg Falls village,5024025,Franklin County,50011,44.910013,-72.801952,place,Enosburg Falls,,2026-05-28,,,,,,,,,,,99,unknown,,0,0,1,https://www.vermontjoblink.com/search/warn_lookups,5dbdbbe45c6a513063cb3096e8cc484714387be9c83d0955c01c6265,803cbac916f142707461f1a52bbd7e362c07d157,2026-09-24,
VT,University of Vermont Health,university of vermont health,University of Vermont Health,filed,,,,,,,,,,,,,,,,,,n:university of vermont health,Burlington city,5010675,Chittenden County,50007,44.491927,-73.238882,place,Burlington,,2026-06-09,,,,,,,,,,,,unknown,,0,0,1,https://www.vermontjoblink.com/search/warn_lookups,232aba429842cb36e32087711510c915fde7d608c30a4011fbbe64b4,0c97c535d58b84b1c723595adc0acb7394f40aa9,2026-09-24,
VT,"St. Albans Creamery, LLC",st albans creamery,"St. Albans Creamery, LLC",filed,,,,,,,,,,,,,,,,,,n:st albans creamery,St. Albans city,5061675,Franklin County,50011,44.811538,-73.084462,place,Saint Albans,,2026-06-17,,,,,,,,,,,,unknown,,0,0,1,https://www.vermontjoblink.com/search/warn_lookups,1de5d8f42c3675e68ec0c7b86213e22d2b2959a959cdb6f0e980314b,310fa2dfe52b25e1d7fc179af108ffb7ebcc7b58,2026-09-24,
