state,employer_name,normalized_name,canonical_name,canonical_basis,industry,naics,naics_basis,naics_level,cik,ticker,cik_match,sic,sic_description,ein,ntee,lei,wikidata_qid,wikidata_match,parent_company,parent_cik,identity_source,employer_key,place_name,place_fips,county_name,county_fips,latitude,longitude,geo_basis,location,site_address,notice_date,notice_date_precision,notice_date_basis,effective_date,effective_date_precision,effective_date_basis,effective_date_end,effective_date_end_precision,effective_date_end_basis,source_identity,source_details,employees_affected,layoff_type,is_temporary,is_amendment,is_amended,current_version,source_url,source_notice_id,dedupe_key,first_seen,last_seen
NJ,A & P Store 698,a p store 698,A & P Store 698,filed,,,,,,,,,,,,,,,,,,n:a p store 698,Flanders CDP,3423640,Morris County,34027,40.843163,-74.710684,place,Flanders,,,,,2011-04-15,day,reported,,,,NJ:raw-row:9bbadbc5894b05a75922542e6bfe2dbaf2b233613915e0cac74090a3db5907d7,"{""date_evidence_rule"": ""nj_effective_field_v1"", ""dates"": [{""basis"": ""reported"", ""date"": null, ""month"": 2, ""precision"": ""month"", ""role"": ""posting_month"", ""source_field"": ""Month Posted"", ""source_text"": ""February"", ""year"": null}], ""effective_date_source_field"": ""Effective Date"", ""effective_date_source_text"": ""2011-04-15 00:00:00"", ""identity_basis"": ""raw_row_observation"", ""source_row_sha256"": ""9bbadbc5894b05a75922542e6bfe2dbaf2b233613915e0cac74090a3db5907d7""}",80,unknown,,0,0,1,https://www.nj.gov/labor/employer-services/warn/,cc410ca4c94d4ffe03d93b3ec61416ecb93da02f8a610b226b2d1a89,125ff2abcefeead51da2822412f5592e66885222,2026-09-24,
NJ,"A Q L Decorating Company, Inc.",a q l decorating,"A Q L Decorating Company, Inc.",filed,,,,,,,,,,,,,,,,,,n:a q l decorating,Fairview borough,3422560,Bergen County,34003,40.82111,-74.003032,place,Fairview,,,,,2016-11-28,day,reported,,,,NJ:raw-row:5f9727dd3e7316dda27b3e5808b48cee66ad711cd8ea2b0eaba8eebeb050a833,"{""date_evidence_rule"": ""nj_effective_field_v1"", ""dates"": [{""basis"": ""reported"", ""date"": null, ""month"": 9, ""precision"": ""month"", ""role"": ""posting_month"", ""source_field"": ""Month Posted"", ""source_text"": ""September"", ""year"": null}], ""effective_date_source_field"": ""Effective Date"", ""effective_date_source_text"": ""2016-11-28 00:00:00"", ""identity_basis"": ""raw_row_observation"", ""source_row_sha256"": ""5f9727dd3e7316dda27b3e5808b48cee66ad711cd8ea2b0eaba8eebeb050a833""}",98,unknown,,0,0,1,https://www.nj.gov/labor/employer-services/warn/,e58f591da06b5345fdeca4af0aaed827dd7aae6094874c34e6f32e80,1700857aa87d7b55167a40c582882074c92670d1,2026-09-24,
NJ,A Step Above Health Management Systems LLC,a step above health management systems,A Step Above Health Management Systems LLC,filed,,,,,,,,,,,,,,,,,,n:a step above health management systems,,,,,,,,West Creek,,,,,2020-04-17,day,reported,,,,NJ:raw-row:04bc3b14032936f558a9c1796f98a9f37f4b954f3c71624bdfafe930392f233e,"{""date_evidence_rule"": ""nj_effective_field_v1"", ""dates"": [{""basis"": ""reported"", ""date"": null, ""month"": 4, ""precision"": ""month"", ""role"": ""posting_month"", ""source_field"": ""Month Posted"", ""source_text"": ""April"", ""year"": null}], ""effective_date_source_field"": ""Effective Date"", ""effective_date_source_text"": ""2020-04-17 00:00:00"", ""identity_basis"": ""raw_row_observation"", ""source_row_sha256"": ""04bc3b14032936f558a9c1796f98a9f37f4b954f3c71624bdfafe930392f233e""}",3,unknown,,0,0,1,https://www.nj.gov/labor/employer-services/warn/,3e015e08605fd8e397f393e7b74e62f4379311869f99719a5a648820,a58e0cb63dc166d7514a4d24c9ef87caa046bc97,2026-09-24,
NJ,A-plus,a plus,A-plus,filed,,,,,,,,,,,,,,,,,,n:a plus,,,Bergen County,34003,40.959698,-74.074727,subdivision,wyckoff,,,,,2020-03-20,day,reported,,,,NJ:raw-row:9bcb44d80886a8a209bbf70373c3d14c2766554eedbe7fe4854bd06ab39cbbe0,"{""date_evidence_rule"": ""nj_effective_field_v1"", ""dates"": [{""basis"": ""reported"", ""date"": null, ""month"": 3, ""precision"": ""month"", ""role"": ""posting_month"", ""source_field"": ""Month Posted"", ""source_text"": ""March"", ""year"": null}], ""effective_date_source_field"": ""Effective Date"", ""effective_date_source_text"": ""2020-03-20 00:00:00"", ""identity_basis"": ""raw_row_observation"", ""source_row_sha256"": ""9bcb44d80886a8a209bbf70373c3d14c2766554eedbe7fe4854bd06ab39cbbe0""}",1,unknown,,0,0,1,https://www.nj.gov/labor/employer-services/warn/,29d2b3aa426223ef0d5da3dd9a8559d231dbbe489b558ab453e7d17c,9b0568b76b5d59db5332d4483ef208dd78a291c4,2026-09-24,
NJ,A. C. Moore Incorporated,a c moore,A. C. Moore Incorporated,filed,,,,,,,,,,,,,,,,,,n:a c moore,Berlin borough,3405440,Camden County,34007,39.792059,-74.936985,place,Berlin,,,,,2020-02-09,day,reported,,,,NJ:raw-row:928d738d3b3021f026a159b11ddf0b64234d3fab81b11cb735fd8b8cb446daed,"{""date_evidence_rule"": ""nj_effective_field_v1"", ""dates"": [{""basis"": ""reported"", ""date"": null, ""month"": 1, ""precision"": ""month"", ""role"": ""posting_month"", ""source_field"": ""Month Posted"", ""source_text"": ""January"", ""year"": null}], ""effective_date_source_field"": ""Effective Date"", ""effective_date_source_text"": ""2020-02-09 00:00:00"", ""identity_basis"": ""raw_row_observation"", ""source_row_sha256"": ""928d738d3b3021f026a159b11ddf0b64234d3fab81b11cb735fd8b8cb446daed""}",383,unknown,,0,0,1,https://www.nj.gov/labor/employer-services/warn/,50942421d8b020ea737623a09bb4e4790989e1a88fcaf35a79aa49a9,d57818990e18355c9c7090e0cc846aef20a0c9ec,2026-09-24,
NJ,"A.F.L. Quality, Inc.",a f l quality,"A.F.L. Quality, Inc.",filed,,,,,,,,,,,,,,,,,,n:a f l quality,Voorhees CDP,3476250,Somerset County,34035,40.482176,-74.492506,place,Voorhees,,,,,2012-11-27,day,reported,,,,NJ:raw-row:99a7e6b92a6d9562f1af4b3432bc866027caf96aa9ad904d27b52fabeae70dab,"{""date_evidence_rule"": ""nj_effective_field_v1"", ""dates"": [{""basis"": ""reported"", ""date"": null, ""month"": 11, ""precision"": ""month"", ""role"": ""posting_month"", ""source_field"": ""Month Posted"", ""source_text"": ""November"", ""year"": null}], ""effective_date_source_field"": ""Effective Date"", ""effective_date_source_text"": ""2012-11-27 00:00:00"", ""identity_basis"": ""raw_row_observation"", ""source_row_sha256"": ""99a7e6b92a6d9562f1af4b3432bc866027caf96aa9ad904d27b52fabeae70dab""}",49,unknown,,0,0,1,https://www.nj.gov/labor/employer-services/warn/,1047c85f5b0d34445cb274bf9d305bae095a1db2e22d8cb011dbfee8,67084ac16910b1910d9d4822170772511b38eabb,2026-09-24,
NJ,ABBOTT LABORATORIES,abbott laboratories,Abbott Laboratories,wikidata,,325412,sec-sic,enterprise,1800,ABT,exact,2834,Pharmaceutical Preparations,,,,Q306764,cik,,,automatic,qid:Q306764,Parsippany CDP,3456430,Morris County,34027,40.864056,-74.41237,place,PARSIPPANY,,,,,2008-08-29,day,reported,,,,NJ:raw-row:5630d0328667d2353b2245eb2b45ab1f9c00b9747df84f656fc90e132a015c9f,"{""date_evidence_rule"": ""nj_effective_field_v1"", ""dates"": [{""basis"": ""reported"", ""date"": null, ""month"": 6, ""precision"": ""month"", ""role"": ""posting_month"", ""source_field"": ""Month Posted"", ""source_text"": ""June"", ""year"": null}], ""effective_date_source_field"": ""Effective Date"", ""effective_date_source_text"": ""2008-08-29 00:00:00"", ""identity_basis"": ""raw_row_observation"", ""source_row_sha256"": ""5630d0328667d2353b2245eb2b45ab1f9c00b9747df84f656fc90e132a015c9f""}",83,unknown,,0,0,1,https://www.nj.gov/labor/employer-services/warn/,4a4157af8a6dc0d1e85b2fcf06ba721a87c00f39c0246b07ccedcc10,0d8b1f0bf91fad07844f3c3b888f5240e79d51e0,2026-09-24,
NJ,ABBOTT LABORATORIES,abbott laboratories,Abbott Laboratories,wikidata,,325412,sec-sic,enterprise,1800,ABT,exact,2834,Pharmaceutical Preparations,,,,Q306764,cik,,,automatic,qid:Q306764,Whippany CDP,3480540,Morris County,34027,40.823281,-74.418686,place,WHIPPANY,,,,,2008-10-11,day,reported,,,,NJ:raw-row:5caafdc50dd725a2c6bd099089ee74b77f81d5e060d4ddba95f96db3ac493d43,"{""date_evidence_rule"": ""nj_effective_field_v1"", ""dates"": [{""basis"": ""reported"", ""date"": null, ""month"": 8, ""precision"": ""month"", ""role"": ""posting_month"", ""source_field"": ""Month Posted"", ""source_text"": ""August"", ""year"": null}], ""effective_date_source_field"": ""Effective Date"", ""effective_date_source_text"": ""2008-10-11 00:00:00"", ""identity_basis"": ""raw_row_observation"", ""source_row_sha256"": ""5caafdc50dd725a2c6bd099089ee74b77f81d5e060d4ddba95f96db3ac493d43""}",125,unknown,,0,0,1,https://www.nj.gov/labor/employer-services/warn/,bf230c5dcd0ad07279038754d9524971f7606582321cb2006a448822,a2f718a0b34ef66e9bf2946381792c63978115a2,2026-09-24,
NJ,ABBOTT LABORATORIES,abbott laboratories,Abbott Laboratories,wikidata,,325412,sec-sic,enterprise,1800,ABT,exact,2834,Pharmaceutical Preparations,,,,Q306764,cik,,,automatic,qid:Q306764,,,Middlesex County,34023,40.439621,-74.40743,subdivision,EDISON,,,,,2009-02-04,day,reported,,,,NJ:raw-row:1ba2ba44456995d06c6c2d87a6cb18b7dc7e64088fd2c20e2313f9b283bd7f86,"{""date_evidence_rule"": ""nj_effective_field_v1"", ""dates"": [{""basis"": ""reported"", ""date"": null, ""month"": 12, ""precision"": ""month"", ""role"": ""posting_month"", ""source_field"": ""Month Posted"", ""source_text"": ""December"", ""year"": null}], ""effective_date_source_field"": ""Effective Date"", ""effective_date_source_text"": ""2009-02-04 00:00:00"", ""identity_basis"": ""raw_row_observation"", ""source_row_sha256"": ""1ba2ba44456995d06c6c2d87a6cb18b7dc7e64088fd2c20e2313f9b283bd7f86""}",143,unknown,,0,0,1,https://www.nj.gov/labor/employer-services/warn/,c399e3ba86dba2ff1aa420ccef697ce20f7ddfcaba31ee297a9db9cb,cc4ec7ae5e1e04680732a9aea34b6146e5438f78,2026-09-24,
NJ,ABC Supply Company,abc supply,ABC Supply Company,filed,,,,,,,,,,,,,,,,,,n:abc supply,Avenel CDP,3402350,Middlesex County,34023,40.584334,-74.271626,place,Avenel,,,,,2010-09-01,day,reported,,,,NJ:raw-row:46fdbb78bd167bc0ceba1bb61a27571b80e4538d348f9b2f2fe374e22ae8ed04,"{""date_evidence_rule"": ""nj_effective_field_v1"", ""dates"": [{""basis"": ""reported"", ""date"": null, ""month"": 7, ""precision"": ""month"", ""role"": ""posting_month"", ""source_field"": ""Month Posted"", ""source_text"": ""July"", ""year"": null}], ""effective_date_source_field"": ""Effective Date"", ""effective_date_source_text"": ""2010-09-01 00:00:00"", ""identity_basis"": ""raw_row_observation"", ""source_row_sha256"": ""46fdbb78bd167bc0ceba1bb61a27571b80e4538d348f9b2f2fe374e22ae8ed04""}",86,unknown,,0,0,1,https://www.nj.gov/labor/employer-services/warn/,2b0e298a13d179f62327c0a4106ac4be912d4259b7ef9020a0e93ae0,92328ae8b76e62110e31fd127295ebe350ab028b,2026-09-24,
NJ,ABLE LABORATORIES,able laboratories,ABLE LABORATORIES,filed,,32541,sec-sic,enterprise,857171,,exact,2835,In Vitro & In Vivo Diagnostic Substances,,,,,,,,automatic,cik:857171,,,,,,,,STATEWIDE,,,,,2005-12-31,day,reported,,,,NJ:raw-row:0034e8412b52c046592d42811f549ad425b0c9bf28904c36dcfee08547e8420d,"{""date_evidence_rule"": ""nj_effective_field_v1"", ""dates"": [{""basis"": ""reported"", ""date"": null, ""month"": 12, ""precision"": ""month"", ""role"": ""posting_month"", ""source_field"": ""Month Posted"", ""source_text"": ""December"", ""year"": null}], ""effective_date_source_field"": ""Effective Date"", ""effective_date_source_text"": ""2005-12-31 00:00:00"", ""identity_basis"": ""raw_row_observation"", ""source_row_sha256"": ""0034e8412b52c046592d42811f549ad425b0c9bf28904c36dcfee08547e8420d""}",,unknown,,0,0,1,https://www.nj.gov/labor/employer-services/warn/,062a88491fe15ac36f4f8a144cbea636bdbbd7a59c7ce3b6f058da13,8bc759dcb5b15985025ce925187a4057cce519b2,2026-09-24,
NJ,ABM Aviation,abm aviation,ABM Aviation,filed,,,,,,,,,,,,,,,,,,n:abm aviation,Newark city,3451000,Essex County,34013,40.72422,-74.172574,place,Newark,,,,,2020-04-09,day,reported,,,,NJ:raw-row:0a0eee5d29e6d2c5159359b0c9cf5a9d23dd41b7b1042d3b6a53c5b82a7214be,"{""date_evidence_rule"": ""nj_effective_field_v1"", ""dates"": [{""basis"": ""reported"", ""date"": null, ""month"": 10, ""precision"": ""month"", ""role"": ""posting_month"", ""source_field"": ""Month Posted"", ""source_text"": ""October"", ""year"": null}], ""effective_date_source_field"": ""Effective Date"", ""effective_date_source_text"": ""2020-04-09 00:00:00"", ""identity_basis"": ""raw_row_observation"", ""source_row_sha256"": ""0a0eee5d29e6d2c5159359b0c9cf5a9d23dd41b7b1042d3b6a53c5b82a7214be""}",35,unknown,,0,0,1,https://www.nj.gov/labor/employer-services/warn/,a4c70cc39fb6e30661d3ba38305ebec9b787306765eac2320cdfb9f6,9ff6908f2051e5530d1cb6b019033030174f759c,2026-09-24,
NJ,ABM Aviation,abm aviation,ABM Aviation,filed,,,,,,,,,,,,,,,,,,n:abm aviation,Newark city,3451000,Essex County,34013,40.72422,-74.172574,place,Newark,,,,,2018-11-01,day,reported,,,,NJ:raw-row:95bdf93ad871cfad10334397e13404eb5ac4deca5a8c01af832847535e87e0bc,"{""date_evidence_rule"": ""nj_effective_field_v1"", ""dates"": [{""basis"": ""reported"", ""date"": null, ""month"": 9, ""precision"": ""month"", ""role"": ""posting_month"", ""source_field"": ""Month Posted"", ""source_text"": ""September"", ""year"": null}], ""effective_date_source_field"": ""Effective Date"", ""effective_date_source_text"": ""2018-11-01 00:00:00"", ""identity_basis"": ""raw_row_observation"", ""source_row_sha256"": ""95bdf93ad871cfad10334397e13404eb5ac4deca5a8c01af832847535e87e0bc""}",821,unknown,,0,0,1,https://www.nj.gov/labor/employer-services/warn/,52db1cacca32f5fe971c52d5d624772dfaf29ba3233e33742665cfe7,dc9a5f2a584ad895b3882e88bd03ca2651b7934e,2026-09-24,
NJ,ABM ENGINEERING,abm engineering,ABM ENGINEERING,filed,,,,,,,,,,,,,,,,,,n:abm engineering,,,,,,,,STATEWIDE,,,,,2008-08-29,day,reported,,,,NJ:raw-row:ee2345f57d4beb3b5d3cc2ec98efa72ff0c596e48fe025d21087026caee10e9f,"{""date_evidence_rule"": ""nj_effective_field_v1"", ""dates"": [{""basis"": ""reported"", ""date"": null, ""month"": 9, ""precision"": ""month"", ""role"": ""posting_month"", ""source_field"": ""Month Posted"", ""source_text"": ""September"", ""year"": null}], ""effective_date_source_field"": ""Effective Date"", ""effective_date_source_text"": ""2008-08-29 00:00:00"", ""identity_basis"": ""raw_row_observation"", ""source_row_sha256"": ""ee2345f57d4beb3b5d3cc2ec98efa72ff0c596e48fe025d21087026caee10e9f""}",63,unknown,,0,0,1,https://www.nj.gov/labor/employer-services/warn/,b35e3cd815aa33adaa52178b487a6e7f012358b66651a15c73255dda,6938d14b08a6893b8e6b58dfbc34707588aad21d,2026-09-24,
NJ,"AC Ocean Walk, LLC",ac ocean walk,AC Ocean Walk LLC,gleif,,,,,,,,,,,,2549007730ZYP3KHKZ49,,,,,automatic,lei:2549007730ZYP3KHKZ49,Atlantic City city,3402080,Atlantic County,34001,39.377337,-74.45107,place,Atlantic City,,,,,2020-03-27,day,reported,,,,NJ:raw-row:52f1f91c11125fe4de4bfafe7b276921b190418e671a9da1d1e189f375443127,"{""date_evidence_rule"": ""nj_effective_field_v1"", ""dates"": [{""basis"": ""reported"", ""date"": null, ""month"": 5, ""precision"": ""month"", ""role"": ""posting_month"", ""source_field"": ""Month Posted"", ""source_text"": ""May"", ""year"": null}], ""effective_date_source_field"": ""Effective Date"", ""effective_date_source_text"": ""2020-03-27 00:00:00"", ""identity_basis"": ""raw_row_observation"", ""source_row_sha256"": ""52f1f91c11125fe4de4bfafe7b276921b190418e671a9da1d1e189f375443127""}",2948,unknown,,0,0,1,https://www.nj.gov/labor/employer-services/warn/,a0d8e7ad36de1edd1719967cfe03eba38e3acc6e0ef03924d821a750,d1304ec2a511c4e782a7354c3b362aa50f5897cc,2026-09-24,
