state,employer_name,normalized_name,canonical_name,canonical_basis,industry,naics,naics_basis,naics_level,cik,ticker,cik_match,sic,sic_description,ein,ntee,lei,wikidata_qid,wikidata_match,parent_company,parent_cik,identity_source,employer_key,place_name,place_fips,county_name,county_fips,latitude,longitude,geo_basis,affected_site_address,affected_site_city,site_role,employer_mailing_address,employer_name_verbatim,letter_date,agency_received_date,agency_notification_date,agency_processed_date,source_record_urls,source_locators,source_status,timing_qc,location,site_address,notice_date,notice_date_precision,notice_date_basis,effective_date,effective_date_precision,effective_date_basis,effective_date_end,effective_date_end_precision,effective_date_end_basis,source_identity,source_details,employees_affected,layoff_type,is_temporary,is_amendment,is_amended,current_version,source_url,source_notice_id,dedupe_key,first_seen,last_seen
OH,"HFI, Inc.",hfi,"HFI, Inc.",filed,,,,,,,,,,,,,,,,,,n:hfi,Canal Winchester city,3911332,Franklin County,39049,39.846589,-82.82131,place+county,,,,,,,2020-06-11,,,,,,,Canal Winchester/Franklin,,,,,2020-08-03,day,reported,,,,OH:011-20-082,"{""agency_received_date"":""2020-06-11"",""date_roles"":{""Date Received"":""agency_receipt"",""Layoff Date(s)"":""reported_action""},""disposition"":""notice"",""disposition_evidence"":""unique_agency_id"",""identity_basis"":""agency_WARN_or_Notice_ID"",""origin"":""agency/oh_annual/WARN2020.html"",""raw_fields"":{""affected"":""99"",""city_county"":""Canal Winchester/Franklin"",""company"":""HFI, Inc."",""continuation_rows"":[],""layoff_dates"":""08/03/2020"",""notice_id"":""011-20-082"",""phone"":""(614) 491-0700"",""received"":""06/11/2020"",""union"":""None""},""related_revision_source_rows"":[],""source_artifact_sha256"":""5437fa56779f27ecf5df4ce1df98fd4ab00ab48ac8c3263e3c0e37f6648e65fe"",""source_row"":""agency/oh_annual/WARN2020.html:sha256:5437fa56779f27ecf5df4ce1df98fd4ab00ab48ac8c3263e3c0e37f6648e65fe:page:1:table_row:148:ordinal:147"",""source_row_sha256"":""0db68c75386eefbe1d5dddf3f42789bf7cb5a36d39e836ce87614e2780e1a2e1""}",99,unknown,,0,0,1,https://web.archive.org/web/20210429023021id_/https://jfs.ohio.gov/warn/archive.stm?year=2020,011-20-082,a911f855995e0f8c8a7511bd96d74ca507fe36f4,2026-09-24,
OH,HMS Host Corporation,hms host,HMSHost,wikidata,,,,,,,,,,,,,Q3786866,label,,,automatic,qid:Q3786866,Mantua village,3947180,Portage County,39133,41.281952,-81.222399,place+county,,,,,,,2020-05-11,,,,,,,Mantua/Portage,,,,,2020-06-01,day,reported,,,,OH:019-20-066,"{""agency_received_date"":""2020-05-11"",""date_roles"":{""Date Received"":""agency_receipt"",""Layoff Date(s)"":""reported_action""},""disposition"":""notice"",""disposition_evidence"":""unique_agency_id"",""identity_basis"":""agency_WARN_or_Notice_ID"",""origin"":""agency/oh_annual/WARN2020.html"",""raw_fields"":{""affected"":""84"",""city_county"":""Mantua/Portage"",""company"":""HMS Host Corporation"",""continuation_rows"":[],""layoff_dates"":""06/01/2020"",""notice_id"":""019-20-066"",""phone"":""(813) 326-5052"",""received"":""05/11/2020"",""union"":""None""},""related_revision_source_rows"":[],""source_artifact_sha256"":""5437fa56779f27ecf5df4ce1df98fd4ab00ab48ac8c3263e3c0e37f6648e65fe"",""source_row"":""agency/oh_annual/WARN2020.html:sha256:5437fa56779f27ecf5df4ce1df98fd4ab00ab48ac8c3263e3c0e37f6648e65fe:page:1:table_row:176:ordinal:175"",""source_row_sha256"":""72b894085490b5e7b6f0cdc4debed68e15d52b187b7ebe1d6438f7ebc07efd82""}",84,unknown,,0,0,1,https://web.archive.org/web/20210429023021id_/https://jfs.ohio.gov/warn/archive.stm?year=2020,019-20-066,b3df91ccb287696c29ea3ab193769432c6c924a7,2026-09-24,
OH,HMSHost Cleveland Hopkins International Airport,hmshost cleveland hopkins international airport,HMSHost Cleveland Hopkins International Airport,filed,,,,,,,,,,,,,,,,,,n:hmshost cleveland hopkins international airport,Cleveland city,3916000,Cuyahoga County,39035,41.478462,-81.679435,place+county,,,,,,,2020-08-12,,,,,,,Cleveland/Cuyahoga,,,,,2020-10-15,day,reported,,,,OH:003-20-133,"{""agency_received_date"":""2020-08-12"",""date_roles"":{""Date Received"":""agency_receipt"",""Layoff Date(s)"":""reported_action""},""disposition"":""notice"",""disposition_evidence"":""unique_agency_id"",""identity_basis"":""agency_WARN_or_Notice_ID"",""origin"":""agency/oh_annual/WARN2020.html"",""raw_fields"":{""affected"":""44"",""city_county"":""Cleveland/Cuyahoga"",""company"":""HMSHost Cleveland Hopkins International Airport"",""continuation_rows"":[],""layoff_dates"":""10/15/2020"",""notice_id"":""003-20-133"",""phone"":""(315) 751-5422"",""received"":""08/12/2020"",""union"":""None""},""related_revision_source_rows"":[],""source_artifact_sha256"":""5437fa56779f27ecf5df4ce1df98fd4ab00ab48ac8c3263e3c0e37f6648e65fe"",""source_row"":""agency/oh_annual/WARN2020.html:sha256:5437fa56779f27ecf5df4ce1df98fd4ab00ab48ac8c3263e3c0e37f6648e65fe:page:1:table_row:78:ordinal:77"",""source_row_sha256"":""ab08b959edf726e6bb9ba521a7988346dd0427aab19aedb415b7f973ec4352d2""}",44,unknown,,0,0,1,https://web.archive.org/web/20210429023021id_/https://jfs.ohio.gov/warn/archive.stm?year=2020,003-20-133,bbb3fb1e9c500165cdfbcaa12c46eedfb334e255,2026-09-24,
OH,HMSHost Commodore Perry Travel Plaza,hmshost commodore perry travel plaza,HMSHost Commodore Perry Travel Plaza,filed,,,,,,,,,,,,,,,,,,n:hmshost commodore perry travel plaza,Clyde city,3916308,Sandusky County,39143,41.303585,-82.979425,place+county,,,,,,,2020-08-13,,,,,,,Clyde/Sandusky,,,,,2020-10-15,day,reported,,,,OH:007-20-136,"{""agency_received_date"":""2020-08-13"",""date_roles"":{""Date Received"":""agency_receipt"",""Layoff Date(s)"":""reported_action""},""disposition"":""notice"",""disposition_evidence"":""unique_agency_id"",""identity_basis"":""agency_WARN_or_Notice_ID"",""origin"":""agency/oh_annual/WARN2020.html"",""raw_fields"":{""affected"":""3"",""city_county"":""Clyde/Sandusky"",""company"":""HMSHost Commodore Perry Travel Plaza"",""continuation_rows"":[],""layoff_dates"":""10/15/2020"",""notice_id"":""007-20-136"",""phone"":""(813) 326-5052"",""received"":""08/13/2020"",""union"":""None""},""related_revision_source_rows"":[],""source_artifact_sha256"":""5437fa56779f27ecf5df4ce1df98fd4ab00ab48ac8c3263e3c0e37f6648e65fe"",""source_row"":""agency/oh_annual/WARN2020.html:sha256:5437fa56779f27ecf5df4ce1df98fd4ab00ab48ac8c3263e3c0e37f6648e65fe:page:1:table_row:72:ordinal:71"",""source_row_sha256"":""fda713c34ed1149e046d969e191c7d25a69cf2679c60b3d3f06d3108d8282422""}",3,unknown,,0,0,1,https://web.archive.org/web/20210429023021id_/https://jfs.ohio.gov/warn/archive.stm?year=2020,007-20-136,14474e7a1bf6ea12e96a71ec40bb00c0072ef096,2026-09-24,
OH,HMSHost Dayton International Airport,hmshost dayton international airport,HMSHost Dayton International Airport,filed,,,,,,,,,,,,,,,,,,n:hmshost dayton international airport,Vandalia city,3979492,Montgomery County,39113,39.878977,-84.192224,place+county,,,,,,,2020-08-13,,,,,,,Vandalia/Montgomery,,,,,2020-10-15,day,reported,,,,OH:007-20-134,"{""agency_received_date"":""2020-08-13"",""date_roles"":{""Date Received"":""agency_receipt"",""Layoff Date(s)"":""reported_action""},""disposition"":""notice"",""disposition_evidence"":""unique_agency_id"",""identity_basis"":""agency_WARN_or_Notice_ID"",""origin"":""agency/oh_annual/WARN2020.html"",""raw_fields"":{""affected"":""62"",""city_county"":""Vandalia/Montgomery"",""company"":""HMSHost Dayton International Airport"",""continuation_rows"":[],""layoff_dates"":""10/15/2020"",""notice_id"":""007-20-134"",""phone"":""(314) 449-7632"",""received"":""08/13/2020"",""union"":""None""},""related_revision_source_rows"":[],""source_artifact_sha256"":""5437fa56779f27ecf5df4ce1df98fd4ab00ab48ac8c3263e3c0e37f6648e65fe"",""source_row"":""agency/oh_annual/WARN2020.html:sha256:5437fa56779f27ecf5df4ce1df98fd4ab00ab48ac8c3263e3c0e37f6648e65fe:page:1:table_row:73:ordinal:72"",""source_row_sha256"":""2334c8fec45680edb71f594e65e80183474fbc8c65477e72b472c107f9f51a26""}",62,unknown,,0,0,1,https://web.archive.org/web/20210429023021id_/https://jfs.ohio.gov/warn/archive.stm?year=2020,007-20-134,ad092481db0231c07aa769fc61f6bba500d445df,2026-09-24,
OH,HMSHost Eric Island Travel Plaza,hmshost eric island travel plaza,HMSHost Eric Island Travel Plaza,filed,,,,,,,,,,,,,,,,,,n:hmshost eric island travel plaza,Clyde city,3916308,Sandusky County,39143,41.303585,-82.979425,place+county,,,,,,,2020-08-13,,,,,,,Clyde/Sandusky,,,,,2020-10-15,day,reported,,,,OH:007-20-138,"{""agency_received_date"":""2020-08-13"",""date_roles"":{""Date Received"":""agency_receipt"",""Layoff Date(s)"":""reported_action""},""disposition"":""notice"",""disposition_evidence"":""unique_agency_id"",""identity_basis"":""agency_WARN_or_Notice_ID"",""origin"":""agency/oh_annual/WARN2020.html"",""raw_fields"":{""affected"":""3"",""city_county"":""Clyde/Sandusky"",""company"":""HMSHost Eric Island Travel Plaza"",""continuation_rows"":[],""layoff_dates"":""10/15/2020"",""notice_id"":""007-20-138"",""phone"":""(813) 326-5052"",""received"":""08/13/2020"",""union"":""None""},""related_revision_source_rows"":[],""source_artifact_sha256"":""5437fa56779f27ecf5df4ce1df98fd4ab00ab48ac8c3263e3c0e37f6648e65fe"",""source_row"":""agency/oh_annual/WARN2020.html:sha256:5437fa56779f27ecf5df4ce1df98fd4ab00ab48ac8c3263e3c0e37f6648e65fe:page:1:table_row:71:ordinal:70"",""source_row_sha256"":""87cf65c375eb7b101224e4816fc955e5237ef2159c6d02e6a5befb60a485b5e4""}",3,unknown,,0,0,1,https://web.archive.org/web/20210429023021id_/https://jfs.ohio.gov/warn/archive.stm?year=2020,007-20-138,9ef9c3fc6735a5ef18347ffd5426d5d4856f317b,2026-09-24,
OH,HMSHost John Glenn Columbus International Airport,hmshost john glenn columbus international airport,HMSHost John Glenn Columbus International Airport,filed,,,,,,,,,,,,,,,,,,n:hmshost john glenn columbus international airport,Columbus city,3918000,Franklin County,39049,39.983938,-82.984882,place+county,,,,,,,2020-08-12,,,,,,,Columbus/Franklin,,,,,2020-10-15,day,reported,,,,OH:011-20-132,"{""agency_received_date"":""2020-08-12"",""date_roles"":{""Date Received"":""agency_receipt"",""Layoff Date(s)"":""reported_action""},""disposition"":""notice"",""disposition_evidence"":""unique_agency_id"",""identity_basis"":""agency_WARN_or_Notice_ID"",""origin"":""agency/oh_annual/WARN2020.html"",""raw_fields"":{""affected"":""225"",""city_county"":""Columbus/Franklin"",""company"":""HMSHost John Glenn Columbus International Airport"",""continuation_rows"":[],""layoff_dates"":""10/15/2020"",""notice_id"":""011-20-132"",""phone"":""(315) 751-5422"",""received"":""08/12/2020"",""union"":""None""},""related_revision_source_rows"":[],""source_artifact_sha256"":""5437fa56779f27ecf5df4ce1df98fd4ab00ab48ac8c3263e3c0e37f6648e65fe"",""source_row"":""agency/oh_annual/WARN2020.html:sha256:5437fa56779f27ecf5df4ce1df98fd4ab00ab48ac8c3263e3c0e37f6648e65fe:page:1:table_row:77:ordinal:76"",""source_row_sha256"":""de38fd5612fe1152023f782c58613bf36939bf8c20c75db513d993c6b80c8cae""}",225,unknown,,0,0,1,https://web.archive.org/web/20210429023021id_/https://jfs.ohio.gov/warn/archive.stm?year=2020,011-20-132,fa4ef15763dec0bb2430e74e072ba6f9b4cbd58e,2026-09-24,
OH,HMSHost Middleridge Travel Plaza,hmshost middleridge travel plaza,HMSHost Middleridge Travel Plaza,filed,,,,,,,,,,,,,,,,,,n:hmshost middleridge travel plaza,Amherst city,3901798,Sandusky County,39143,41.405329,-82.231725,place+county,,,,,,,2020-08-13,,,,,,,Amherst/Sandusky,,,,,2020-10-15,day,reported,,,,OH:004-20-139,"{""agency_received_date"":""2020-08-13"",""date_roles"":{""Date Received"":""agency_receipt"",""Layoff Date(s)"":""reported_action""},""disposition"":""notice"",""disposition_evidence"":""unique_agency_id"",""identity_basis"":""agency_WARN_or_Notice_ID"",""origin"":""agency/oh_annual/WARN2020.html"",""raw_fields"":{""affected"":""7"",""city_county"":""Amherst/Sandusky"",""company"":""HMSHost Middleridge Travel Plaza"",""continuation_rows"":[],""layoff_dates"":""10/15/2020"",""notice_id"":""004-20-139"",""phone"":""(813) 326-5052"",""received"":""08/13/2020"",""union"":""None""},""related_revision_source_rows"":[],""source_artifact_sha256"":""5437fa56779f27ecf5df4ce1df98fd4ab00ab48ac8c3263e3c0e37f6648e65fe"",""source_row"":""agency/oh_annual/WARN2020.html:sha256:5437fa56779f27ecf5df4ce1df98fd4ab00ab48ac8c3263e3c0e37f6648e65fe:page:1:table_row:69:ordinal:68"",""source_row_sha256"":""57a784ee4a775b43df14db6c15521e0ffef8fa8671da4349913cb6b8fde1be2a""}",7,unknown,,0,0,1,https://web.archive.org/web/20210429023021id_/https://jfs.ohio.gov/warn/archive.stm?year=2020,004-20-139,99bc6bc6ee86f279ba93a7485af042069692ed47,2026-09-24,
OH,HMSHost Ohio Regional Office at Middleridge,hmshost ohio regional office at middleridge,HMSHost Ohio Regional Office at Middleridge,filed,,,,,,,,,,,,,,,,,,n:hmshost ohio regional office at middleridge,Amherst city,3901798,Lorain County,39093,41.405329,-82.231725,place+county,,,,,,,2020-08-13,,,,,,,Amherst/Lorain,,,,,2020-10-15,day,reported,,,,OH:004-20-137,"{""agency_received_date"":""2020-08-13"",""date_roles"":{""Date Received"":""agency_receipt"",""Layoff Date(s)"":""reported_action""},""disposition"":""notice"",""disposition_evidence"":""unique_agency_id"",""identity_basis"":""agency_WARN_or_Notice_ID"",""origin"":""agency/oh_annual/WARN2020.html"",""raw_fields"":{""affected"":""4"",""city_county"":""Amherst/Lorain"",""company"":""HMSHost Ohio Regional Office at Middleridge"",""continuation_rows"":[],""layoff_dates"":""10/15/2020"",""notice_id"":""004-20-137"",""phone"":""(813) 326-5052"",""received"":""08/13/2020"",""union"":""None""},""related_revision_source_rows"":[],""source_artifact_sha256"":""5437fa56779f27ecf5df4ce1df98fd4ab00ab48ac8c3263e3c0e37f6648e65fe"",""source_row"":""agency/oh_annual/WARN2020.html:sha256:5437fa56779f27ecf5df4ce1df98fd4ab00ab48ac8c3263e3c0e37f6648e65fe:page:1:table_row:70:ordinal:69"",""source_row_sha256"":""c5929e7fe1ad1d2947a73c239a000a52cb58d01cba3b871f32380eca3fd9e72b""}",4,unknown,,0,0,1,https://web.archive.org/web/20210429023021id_/https://jfs.ohio.gov/warn/archive.stm?year=2020,004-20-137,b0496033b922f441907f52f9b4b4af7a1b9ba9bc,2026-09-24,
OH,HMSHost Tiffin River Travel Plaza,hmshost tiffin river travel plaza,HMSHost Tiffin River Travel Plaza,filed,,,,,,,,,,,,,,,,,,n:hmshost tiffin river travel plaza,West Unity village,3984308,Williams County,39171,41.588977,-84.430295,place+county,,,,,,,2020-08-13,,,,,,,West Unity/Williams,,,,,2020-10-15,day,reported,,,,OH:007-20-140,"{""agency_received_date"":""2020-08-13"",""date_roles"":{""Date Received"":""agency_receipt"",""Layoff Date(s)"":""reported_action""},""disposition"":""notice"",""disposition_evidence"":""unique_agency_id"",""identity_basis"":""agency_WARN_or_Notice_ID"",""origin"":""agency/oh_annual/WARN2020.html"",""raw_fields"":{""affected"":""1"",""city_county"":""West Unity/Williams"",""company"":""HMSHost Tiffin River Travel Plaza"",""continuation_rows"":[],""layoff_dates"":""10/15/2020"",""notice_id"":""007-20-140"",""phone"":""(813) 326-5052"",""received"":""08/13/2020"",""union"":""None""},""related_revision_source_rows"":[],""source_artifact_sha256"":""5437fa56779f27ecf5df4ce1df98fd4ab00ab48ac8c3263e3c0e37f6648e65fe"",""source_row"":""agency/oh_annual/WARN2020.html:sha256:5437fa56779f27ecf5df4ce1df98fd4ab00ab48ac8c3263e3c0e37f6648e65fe:page:1:table_row:68:ordinal:67"",""source_row_sha256"":""6ad863d9d6b8c9269da936dfb313974c8c262367c68178235d469ce38ca9a901""}",1,unknown,,0,0,1,https://web.archive.org/web/20210429023021id_/https://jfs.ohio.gov/warn/archive.stm?year=2020,007-20-140,38c9ebafb78187958a96dad0c268181ec4fa2cfd,2026-09-24,
OH,HMSHost Towpath Travel Plaza,hmshost towpath travel plaza,HMSHost Towpath Travel Plaza,filed,,,,,,,,,,,,,,,,,,n:hmshost towpath travel plaza,Broadview Heights city,3909064,Cuyahoga County,39035,41.318156,-81.679262,place+county,,,,,,,2020-08-13,,,,,,,Broadview Heights/Cuyahoga,,,,,2020-10-15,day,reported,,,,OH:003-20-141,"{""agency_received_date"":""2020-08-13"",""date_roles"":{""Date Received"":""agency_receipt"",""Layoff Date(s)"":""reported_action""},""disposition"":""notice"",""disposition_evidence"":""unique_agency_id"",""identity_basis"":""agency_WARN_or_Notice_ID"",""origin"":""agency/oh_annual/WARN2020.html"",""raw_fields"":{""affected"":""2"",""city_county"":""Broadview Heights/Cuyahoga"",""company"":""HMSHost Towpath Travel Plaza"",""continuation_rows"":[],""layoff_dates"":""10/15/2020"",""notice_id"":""003-20-141"",""phone"":""(813) 326-5052"",""received"":""08/13/2020"",""union"":""None""},""related_revision_source_rows"":[],""source_artifact_sha256"":""5437fa56779f27ecf5df4ce1df98fd4ab00ab48ac8c3263e3c0e37f6648e65fe"",""source_row"":""agency/oh_annual/WARN2020.html:sha256:5437fa56779f27ecf5df4ce1df98fd4ab00ab48ac8c3263e3c0e37f6648e65fe:page:1:table_row:76:ordinal:75"",""source_row_sha256"":""02fbe8c9f2a3b9c1e8cb84c19daf5b3dfe1d331ff04e99d1b75db97fb82870e5""}",2,unknown,,0,0,1,https://web.archive.org/web/20210429023021id_/https://jfs.ohio.gov/warn/archive.stm?year=2020,003-20-141,cfe984d67e86270964c4ca5d464930ffa3a2f6b1,2026-09-24,
OH,HMSHost Vermillion Travel Plaza,hmshost vermillion travel plaza,HMSHost Vermillion Travel Plaza,filed,,,,,,,,,,,,,,,,,,n:hmshost vermillion travel plaza,Amherst city,3901798,Lorain County,39093,41.405329,-82.231725,place+county,,,,,,,2020-08-13,,,,,,,Amherst/Lorain,,,,,2020-10-15,day,reported,,,,OH:004-20-142,"{""agency_received_date"":""2020-08-13"",""date_roles"":{""Date Received"":""agency_receipt"",""Layoff Date(s)"":""reported_action""},""disposition"":""notice"",""disposition_evidence"":""unique_agency_id"",""identity_basis"":""agency_WARN_or_Notice_ID"",""origin"":""agency/oh_annual/WARN2020.html"",""raw_fields"":{""affected"":""6"",""city_county"":""Amherst/Lorain"",""company"":""HMSHost Vermillion Travel Plaza"",""continuation_rows"":[],""layoff_dates"":""10/15/2020"",""notice_id"":""004-20-142"",""phone"":""(813) 326-5052"",""received"":""08/13/2020"",""union"":""None""},""related_revision_source_rows"":[],""source_artifact_sha256"":""5437fa56779f27ecf5df4ce1df98fd4ab00ab48ac8c3263e3c0e37f6648e65fe"",""source_row"":""agency/oh_annual/WARN2020.html:sha256:5437fa56779f27ecf5df4ce1df98fd4ab00ab48ac8c3263e3c0e37f6648e65fe:page:1:table_row:75:ordinal:74"",""source_row_sha256"":""7bb75022304b15c4b98756ae4d197c0af51def7b6a75cbd11f58c5cfcb6cb594""}",6,unknown,,0,0,1,https://web.archive.org/web/20210429023021id_/https://jfs.ohio.gov/warn/archive.stm?year=2020,004-20-142,0b5dc6e6c5daa0e3d71bfaafe2d2f27bf52f2237,2026-09-24,
OH,"HSN Improvements, LLC/HSN Catalog Services, Inc.",hsn improvements llc hsn catalog services,"HSN Improvements, LLC/HSN Catalog Services, Inc.",filed,,,,,,,,,,,,,,,,,,n:hsn improvements llc hsn catalog services,Maple Heights city,3947306,Cuyahoga County,39035,41.409047,-81.562861,place+county,,,,,,,2018-08-01,,,,,,,Maple Heights/Cuyahoga,,,,,2018-10-02,day,reported,,,,OH:003-18-004,"{""agency_received_date"":""2018-08-01"",""date_roles"":{""Date Received"":""agency_receipt"",""Layoff Date(s)"":""reported_action""},""disposition"":""notice"",""disposition_evidence"":""unique_agency_id"",""identity_basis"":""agency_WARN_or_Notice_ID"",""origin"":""agency/oh_annual/WARN2018.pdf"",""raw_fields"":{""affected"":""53"",""city_county"":""Maple Heights/Cuyahoga"",""company"":""HSN Improvements, LLC/HSN Catalog Services, Inc."",""continuation_rows"":[],""layoff_dates"":""10/2/2018"",""notice_id"":""003-18-004"",""phone"":""(216) 865-3203"",""received"":""8/1/2018"",""union"":""None""},""related_revision_source_rows"":[],""source_artifact_sha256"":""4f3a7404faf917da5e26276ba228b64b138f6e22b8659377e8fef454039755ac"",""source_row"":""agency/oh_annual/WARN2018.pdf:sha256:4f3a7404faf917da5e26276ba228b64b138f6e22b8659377e8fef454039755ac:page:2:table_row:5:ordinal:20"",""source_row_sha256"":""f67ef1d7c995d52d05c84efdee2dda53bf213b208d91e2a156f012f18c0f6145""}",53,unknown,,0,0,1,https://dam.assets.ohio.gov/image/upload/jfs.ohio.gov/warn/WARN2018.pdf,003-18-004,689ff770bf10e24019c299380459b08c34304b98,2026-09-24,
OH,Haverhill Chemicals LLC,haverhill chemicals,Haverhill Chemicals LLC,filed,,,,,,,,,,,,,,,,,,n:haverhill chemicals,,,Scioto County,39145,38.814889,-82.998675,county,,,,,,,2015-06-15,,,,,,,Haverhill/Scioto,,,,,2015-08-10,day,reported,,,,OH:001-14-057,"{""agency_received_date"":""2015-06-15"",""date_roles"":{""Date Received"":""agency_receipt"",""Layoff Date(s)"":""reported_action""},""disposition"":""notice"",""disposition_evidence"":""unique_agency_id"",""identity_basis"":""agency_WARN_or_Notice_ID"",""origin"":""agency/oh_annual/WARN2015.pdf"",""raw_fields"":{""affected"":""164"",""city_county"":""Haverhill/Scioto"",""company"":""Haverhill Chemicals\nLLC"",""continuation_rows"":[],""layoff_dates"":""8/10/2015"",""notice_id"":""001‐14‐057"",""phone"":""(740) 533‐5222"",""received"":""6/15/2015"",""union"":""None""},""related_revision_source_rows"":[],""source_artifact_sha256"":""6ac46aa5ec9e7f06c0a62267338f96054699a141377d7f3e11240831e65d094f"",""source_row"":""agency/oh_annual/WARN2015.pdf:sha256:6ac46aa5ec9e7f06c0a62267338f96054699a141377d7f3e11240831e65d094f:page:3:table_row:11:ordinal:38"",""source_row_sha256"":""9ede6e18b13c0543c9748181c9a0e0543a295d1c19c06225ec23d63890637ae2""}",164,unknown,,0,0,1,https://web.archive.org/web/20200510102316id_/http://jfs.ohio.gov/warn/WARN2015.stm,001-14-057,e513a7e6972b58011cea6c0df0a376cdac6018d1,2026-09-24,
OH,HealthSpan Partners,healthspan partners,HEALTHSPAN PARTNERS,irs,,62,ntee,enterprise,,,,,,463055925,E70,,,,,,automatic,ein:463055925,Cleveland city,3916000,Cuyahoga County,39035,41.478462,-81.679435,place+county,,,,,,,2017-10-24,,,,,,,Cleveland/Cuyahoga,,,,,2017-12-29,day,reported,,,,OH:003-17-022,"{""agency_received_date"":""2017-10-24"",""date_roles"":{""Date Received"":""agency_receipt"",""Layoff Date(s)"":""reported_action""},""disposition"":""notice"",""disposition_evidence"":""unique_agency_id"",""identity_basis"":""agency_WARN_or_Notice_ID"",""origin"":""agency/oh_annual/WARN2017.pdf"",""raw_fields"":{""affected"":""12"",""city_county"":""Cleveland/Cuyahoga"",""company"":""HealthSpan Partners"",""continuation_rows"":[],""layoff_dates"":""12/29/2017"",""notice_id"":""003-17-022"",""phone"":""(216) 479-5391"",""received"":""10/24/2017"",""union"":""None""},""related_revision_source_rows"":[],""source_artifact_sha256"":""2b15fa6cea5f5520ed5c6855d89ee5d5fa9b719db7e3132c5404061345f18e5d"",""source_row"":""agency/oh_annual/WARN2017.pdf:sha256:2b15fa6cea5f5520ed5c6855d89ee5d5fa9b719db7e3132c5404061345f18e5d:page:1:table_row:18:ordinal:16"",""source_row_sha256"":""5146692a18e21d9b3d237bd386137e37cfa3077c9d84bf22430dc9a14db2b4ba""}",12,unknown,,0,0,1,https://web.archive.org/web/20200510102313id_/http://jfs.ohio.gov/warn/WARN2017.stm,003-17-022,0ae546aaa3586042d21d7e9e0bd93ed1f2637a6f,2026-09-24,
OH,HealthSpan Partners,healthspan partners,HEALTHSPAN PARTNERS,irs,,62,ntee,enterprise,,,,,,463055925,E70,,,,,,automatic,ein:463055925,Brooklyn Heights village,3909274,Cuyahoga County,39035,41.419889,-81.665312,place+county,,,,,,,2016-07-05,,,,,,,Brooklyn Heights/Cuyahoga,,,,,2016-08-31,day,reported,,,,OH:003-16-007,"{""agency_received_date"":""2016-07-05"",""date_roles"":{""Date Received"":""agency_receipt"",""Layoff Date(s)"":""reported_action""},""disposition"":""notice"",""disposition_evidence"":""unique_agency_id"",""identity_basis"":""agency_WARN_or_Notice_ID"",""origin"":""agency/oh_annual/WARN2016.pdf"",""raw_fields"":{""affected"":""15"",""city_county"":""Brooklyn Heights/Cuyahoga"",""company"":""HealthSpan Partners"",""continuation_rows"":[],""layoff_dates"":""8/31/2016"",""notice_id"":""003‐16‐007"",""phone"":""(216) 372‐4259"",""received"":""7/5/2016"",""union"":""Office and Professional\nEmployees International\nUnion, Local 17""},""related_revision_source_rows"":[],""source_artifact_sha256"":""8d82c62af53a6363827dc18aac1fc3c3818f9b5984454eb8b13a7dfe41e2af5a"",""source_row"":""agency/oh_annual/WARN2016.pdf:sha256:8d82c62af53a6363827dc18aac1fc3c3818f9b5984454eb8b13a7dfe41e2af5a:page:4:table_row:12:ordinal:45"",""source_row_sha256"":""05d315109a7ac0af19234d72ad93eb95ab94f2beeb8849d96ddb32db9df7b38a""}",15,unknown,,0,0,1,https://web.archive.org/web/20200510102317id_/http://jfs.ohio.gov/warn/WARN2016.stm,003-16-007,6e711d53861fda2adf444d13553d76690340d998,2026-09-24,
OH,HealthSpan Partners,healthspan partners,HEALTHSPAN PARTNERS,irs,,62,ntee,enterprise,,,,,,463055925,E70,,,,,,automatic,ein:463055925,Cleveland city,3916000,Cuyahoga County,39035,41.478462,-81.679435,place+county,,,,,,,2017-06-27,,,,,,,Cleveland/Cuyahoga,,,,,2017-08-25,day,reported,,,,OH:003-16-105,"{""agency_received_date"":""2017-06-27"",""date_roles"":{""Date Received"":""agency_receipt"",""Layoff Date(s)"":""reported_action""},""disposition"":""notice"",""disposition_evidence"":""unique_agency_id"",""identity_basis"":""agency_WARN_or_Notice_ID"",""origin"":""agency/oh_annual/WARN2017.pdf"",""raw_fields"":{""affected"":""2"",""city_county"":""Cleveland/Cuyahoga"",""company"":""HealthSpan Partners"",""continuation_rows"":[],""layoff_dates"":""8/25/2017"",""notice_id"":""003-16-105"",""phone"":""(216) 372-4259"",""received"":""6/27/2017"",""union"":""None""},""related_revision_source_rows"":[],""source_artifact_sha256"":""2b15fa6cea5f5520ed5c6855d89ee5d5fa9b719db7e3132c5404061345f18e5d"",""source_row"":""agency/oh_annual/WARN2017.pdf:sha256:2b15fa6cea5f5520ed5c6855d89ee5d5fa9b719db7e3132c5404061345f18e5d:page:2:table_row:14:ordinal:38"",""source_row_sha256"":""09e5b3bc1c6458c173520f628c5e4de33b1534b3c87996c4b402f17b801312a1""}",2,unknown,,0,0,1,https://web.archive.org/web/20200510102313id_/http://jfs.ohio.gov/warn/WARN2017.stm,003-16-105,8f80c0130ad90e3149714d9e964be7dbcf9d27e5,2026-09-24,
